Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sale_HK,Customer_HK,Product_HK,Shipment_ID
Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Furnishings,17.088,2,0.2,1.068,5c9347a9f43bdacae99abad65fd47e1542ac383aae78a72ffd210e20db38bea0,3cdb7d2874298aa7c405e0bafe86fb2b11fb39b05242533df25e292e1f9534fe,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,5d7fd8b9e2dcc925a5380a1ecd30529b5cf20253b2d6eeb58c939e30abcfc71b
Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Chairs,98.392,1,0.2,-11.0691,5c9347a9f43bdacae99abad65fd47e1542ac383aae78a72ffd210e20db38bea0,3cdb7d2874298aa7c405e0bafe86fb2b11fb39b05242533df25e292e1f9534fe,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,5d7fd8b9e2dcc925a5380a1ecd30529b5cf20253b2d6eeb58c939e30abcfc71b
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,11.05,5,0.0,2.9835,aa49202686f28b13e2344d370a2e295695d73cf5f53e013a430c880eb6505b9b,b55b169056b17bdf94d57821be67896598a34d47bbb1e70eec659ae150aef313,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,12b72220bfbd5e859bde62f7fd7081233535b73cd0e7bfadeb4da004c669f811
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,7.78,2,0.0,2.0228,a239adf2ec4e91196cf97ac0354d36f5847fdcd11c1710dea639e9b8449b5349,f7580ad55e9fb470cd977ef66953be16b242255d4f202d90a611025ace398515,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,699f1009e4810a5ff1fe92dd37977f488aa5740b434a39ffc299404af64cf10e
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,659.9,2,0.0,217.767,ad3433349931543442981958c9e1fb29d4ecd8a67b8b3743b087ff36d952e1eb,3be6690f34b6c1bc81f360e434d01a4debb85ce49f85dd0e9dc081c466d85377,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,fb36cedefd8aed13518679d343841aec8b0df4582305d3a415e183ed06897a1c
First Class,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Accessories,53.04,3,0.2,-4.641,5cf71f5544fb4358ebc6a00a81d2ecc06f4914482e0cac4dfc395fd112770314,087eaf662190f69bbdcb35a356c5f426af2fc0f9f60fe87e709feccf69aede4a,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,5bf69b178380947e143679e5bad3fec9bb484d6ea3a5322df7a94550f9675a11
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,843.9,2,0.0,371.316,921788132989637e60dfe8202ebd771c9badf89c248ca872eebcac07d54fe16b,085336a89a9723169cd76dc06a173475d7b827f757705db961b779f1feb32bec,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,f3c57451ff9efb37ee08545cf8b53cea1ec418b32eca1b36764165d502c37cd5
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,1496.16,9,0.0,224.424,921788132989637e60dfe8202ebd771c9badf89c248ca872eebcac07d54fe16b,085336a89a9723169cd76dc06a173475d7b827f757705db961b779f1feb32bec,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,f3c57451ff9efb37ee08545cf8b53cea1ec418b32eca1b36764165d502c37cd5
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,117.96,2,0.0,5.898,1b8db1d747df2df90a1fc810ce41fb6aad75ce01df431a198bc3fb5f70dd2e38,61f58e60d5710b0665777db7851c7dc07249a5949aaa23e37955fd2eb355dffd,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,2187f5b211903fe32a06328b69489b05fab7d39de576d301bfbc7465125486d5
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,21.3,5,0.0,8.733,073a927a8dd0f707a6be8ecc497d966dfe86f2b57f527194d6a6e9cd31d8ab3d,cb7bc45fe8f7f54959f99952ce84566c0de8479efd4d09913ae6d0c423cf9b13,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,01c8842a453c7587ddebc8b98b104e134d247d06b5b5dc4e464151dad75ae870
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,1040.8,5,0.0,281.016,073a927a8dd0f707a6be8ecc497d966dfe86f2b57f527194d6a6e9cd31d8ab3d,cb7bc45fe8f7f54959f99952ce84566c0de8479efd4d09913ae6d0c423cf9b13,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,01c8842a453c7587ddebc8b98b104e134d247d06b5b5dc4e464151dad75ae870
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,29.34,6,0.0,7.9218,073a927a8dd0f707a6be8ecc497d966dfe86f2b57f527194d6a6e9cd31d8ab3d,cb7bc45fe8f7f54959f99952ce84566c0de8479efd4d09913ae6d0c423cf9b13,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,01c8842a453c7587ddebc8b98b104e134d247d06b5b5dc4e464151dad75ae870
Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,19.52,2,0.2,5.368,5557d796fcf3f327ad6b8dc8745486e1f729c4483e5919ba6fb4a5888d3032f7,9dd879a7282152efda45064f9e16e7c305c94ba305c3f1197ad0c671f7f5453e,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,201d06596456cc7fce10da0cff2725d8911ab991e0437e41399a73cade31d004
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,443.92,4,0.0,8.8784,dbca5972b868c4deef910dac69b9b6a1206d0d6038c149f28a40736a1b405f45,299ebac896787d331ca8da0b20daf94928387ad8b05f75377e8a51755014096d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,36b2f4ee7a6a088c3aed3e661786afba8d50c595d4cee27d53e0a90d845421d5
Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Technology,Accessories,499.95,5,0.0,174.9825,baf80b4c3fc2ca4b152a32a3f076a255726f09bcca76619296900ed334ba0f41,48dbb2e6837321938b44a481fe0e750cf780fc6987fc81d51143b3142c5ff959,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,de6d03414ff225f4adc36e9efc8df1c179ef3381c5162342e70e291273b01f45
Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Art,3.04,1,0.0,1.0336,baf80b4c3fc2ca4b152a32a3f076a255726f09bcca76619296900ed334ba0f41,48dbb2e6837321938b44a481fe0e750cf780fc6987fc81d51143b3142c5ff959,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,de6d03414ff225f4adc36e9efc8df1c179ef3381c5162342e70e291273b01f45
Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Chairs,201.96,2,0.0,50.49,baf80b4c3fc2ca4b152a32a3f076a255726f09bcca76619296900ed334ba0f41,48dbb2e6837321938b44a481fe0e750cf780fc6987fc81d51143b3142c5ff959,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,de6d03414ff225f4adc36e9efc8df1c179ef3381c5162342e70e291273b01f45
Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Furnishings,68.64,11,0.0,17.16,baf80b4c3fc2ca4b152a32a3f076a255726f09bcca76619296900ed334ba0f41,48dbb2e6837321938b44a481fe0e750cf780fc6987fc81d51143b3142c5ff959,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,de6d03414ff225f4adc36e9efc8df1c179ef3381c5162342e70e291273b01f45
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,100.0,4,0.0,21.0,c439807011166e8c82355cc78839349a26f4d362c9a13fbaa17be2954565ae8a,365300c4ab1c67483260725647fbc6f214684830d486db0aa64df66444d3cd5d,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,6723a788537143612d7f956d7910c32be7bddf1bf935e76d42662c3690c1731c
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,359.98,2,0.0,21.5988,c439807011166e8c82355cc78839349a26f4d362c9a13fbaa17be2954565ae8a,365300c4ab1c67483260725647fbc6f214684830d486db0aa64df66444d3cd5d,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,6723a788537143612d7f956d7910c32be7bddf1bf935e76d42662c3690c1731c
Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,6.16,2,0.0,2.9568,d52b76a329217a2de42912e33e35ba54ea9d801a2045eddce0dae32946e4846a,4d45798601bf1eb3360e1153244f2e7603b0b43a046f761bb12774ce34221cca,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,31a0f94209df5dbbc2e414983b5a55d2f2a704051cccc86dc8fefa0f1d465db6
Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,2348.82,9,0.0,399.2994,d52b76a329217a2de42912e33e35ba54ea9d801a2045eddce0dae32946e4846a,4d45798601bf1eb3360e1153244f2e7603b0b43a046f761bb12774ce34221cca,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,31a0f94209df5dbbc2e414983b5a55d2f2a704051cccc86dc8fefa0f1d465db6
Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,13.872,6,0.2,4.6818,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,0d07ea69f302dc11c1834e86a4655357a85cdec283f8ada96b430fd792ac9278,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,2ed5d881e122bb24f1142043b92ec5e35935e0460cae8532437fa6d1bd4e15a4
Standard Class,Corporate,United States,Miami,Florida,33180,South,Furniture,Chairs,273.552,3,0.2,-13.6776,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,0d07ea69f302dc11c1834e86a4655357a85cdec283f8ada96b430fd792ac9278,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,2ed5d881e122bb24f1142043b92ec5e35935e0460cae8532437fa6d1bd4e15a4
Second Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,815.292,9,0.4,-339.705,56d6e797be0e398b328276fa3f887e5fc2a8e2ea4dd5dcac3b1080614f55bf89,71de8691762599064bc710370283f380583c5e3cfb74bf5d1e163dda56651db8,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,58a14f37ad6b04b6307cc5e822728d0471a239c06e5d47c7246c71407b670ff4
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Accessories,234.45,3,0.0,103.158,0a10bc6f9523719de1e838aba9a969a26a13f9bbd8e93655dd819a089690f543,3d488a8f77ba4d7cd029241699de94694bbef45973b624d3e1fdb58299c13a0e,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,0c0548bb5d9956289f9fc20f1da21b3194033f16937f52d8dba9c0f4355086bf
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,1256.22,6,0.0,75.3732,0a10bc6f9523719de1e838aba9a969a26a13f9bbd8e93655dd819a089690f543,3d488a8f77ba4d7cd029241699de94694bbef45973b624d3e1fdb58299c13a0e,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,0c0548bb5d9956289f9fc20f1da21b3194033f16937f52d8dba9c0f4355086bf
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Binders,17.46,2,0.0,8.2062,0a10bc6f9523719de1e838aba9a969a26a13f9bbd8e93655dd819a089690f543,3d488a8f77ba4d7cd029241699de94694bbef45973b624d3e1fdb58299c13a0e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,0c0548bb5d9956289f9fc20f1da21b3194033f16937f52d8dba9c0f4355086bf
Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,10.528,7,0.2,3.6848,9bf2cb7944509946e50c96533b36505b4a58e46aaf1c673e66f224030d0764db,6cb3bf562519c94fed65a655f923442092dc10a58ce45724c3f3389969047594,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,393de04741f2c82b60552b2743d0e8c130b10b2f26c17d94a1bca88c4c2804e4
First Class,Home Office,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Binders,152.8,5,0.0,76.4,58e2af97306096b6653f340890610dd8f64e9ea18053c9690b51862fe8db3dae,bf3f89a6ffb12ee17497c5701e825c152e34ff535f1b26c3867e13b676d14acf,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,5afc3f94ffc25f3fa3a5bb3c7e1bfa454266f00ea73d19894beb845ba438f49e
Standard Class,Home Office,United States,La Mesa,California,91941,West,Office Supplies,Binders,82.56,5,0.2,28.896,9620cfd965ffca270fc2b4e0425ee2f2b31704faeaf9a033be68506d3dea3d5e,d87e38baf5b032b79795a8f0f1d5798f93a6429c264e5eb0e38ba3c5ac883e12,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,2ff3a945913fb2f424e36aed6901facf4e03244288be5230faf4121252eeb729
Standard Class,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,284.97,3,0.0,85.491,9620cfd965ffca270fc2b4e0425ee2f2b31704faeaf9a033be68506d3dea3d5e,d87e38baf5b032b79795a8f0f1d5798f93a6429c264e5eb0e38ba3c5ac883e12,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,2ff3a945913fb2f424e36aed6901facf4e03244288be5230faf4121252eeb729
Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Furnishings,60.84,3,0.0,23.1192,1d3ea42cc4e9e810b913a06885f0a1b5a7627d1500df5390fb7e2c3d20b795c0,b62621993712c1b05304c4e3fbbf835771227c3bb35ba2de990bf987675fd0c5,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,80d6800d0e5006113d1574f171258dcd5d14b1afb3ec26fd91894c39558cd233
Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,1325.76,6,0.2,149.148,49d665b4fc063e13ff5fa9f4373d3ee9861daaaf79b77a816e43a438d9a6bbe3,13b0ce4b8b1002fba29dd5275405dd49a9930994c2b3b2a2ed130cd2f9b660dc,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,081c6a04e28a211873e35dc50d41d2f90ac64d3579d5ac9ccd830e9e9f82e80c
Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,572.16,3,0.2,35.76,49d665b4fc063e13ff5fa9f4373d3ee9861daaaf79b77a816e43a438d9a6bbe3,13b0ce4b8b1002fba29dd5275405dd49a9930994c2b3b2a2ed130cd2f9b660dc,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,081c6a04e28a211873e35dc50d41d2f90ac64d3579d5ac9ccd830e9e9f82e80c
Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,28.8,9,0.2,10.08,b0851e88610bc78d454bcec2dd3190404bcf3fedd943f36d101362553a2ec4d3,3b9d7ad42f09cd94c8c05c8b976f2c859244306e67c344da53d7201e87ffea74,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,e8ca3a7d85ee1b07393553257c97735dc76c244b46689e58a762bf8b37fd8535
First Class,Home Office,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,11.12,4,0.0,2.8912,9759e712ea20050803ea4245dc4ee5655ccd7af67cba021052078e1cb44d1eb3,9cc4d26f95ac02fdcce4f7e050428801231b35aaa8495e82d54eb2b89344b89e,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,b1cece40c60178a55485fafed5e54f7c97d0fc1bdfa77b63f5253d1a6eb067ef
Second Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,7.04,4,0.0,3.0976,b6ece48837292382dd51543fa907273e9dc32de20fb69e9eb211c1aaa121bb37,79d348437412143e731ee325ad375c508623e46f638079bb924627042fa601a3,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,0484c25eba1e14f56acd75611642754cbb476f21e14431b770e48eef3d874871
Second Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,17.94,3,0.0,8.7906,9b8bcfcf0211f63a2c2c65efc04143f5d7f5cbf0224916f7d190791f7e494046,fa3bb27a717b61ab182c6b7c02fd37779db31c4956cb67eaddffc06efda85017,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,3afafd905230bd68255dc1d22d0d498eb721ba298714d980a23b9b0ff6e85868
First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,34.76,5,0.2,11.297,921788132989637e60dfe8202ebd771c9badf89c248ca872eebcac07d54fe16b,770663ccee7fcdacbbde3dc556ad7b82a74f16dc754a23187bc522ff70ba017e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,49319e8dd61467dec95f42d0fc2dda792fb4a5cfb56542e6b915e8838872ac63
Standard Class,Corporate,United States,Morristown,New Jersey,7960,East,Furniture,Furnishings,74.45,5,0.0,20.1015,303ebe77eaeb806849d505a50276f232fc146526900771879958970dd31b148b,2ca1a0b6610eedce139509a38809eb108a3ef7c4170a3c5bc577a5317b3293cd,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,608eb4f1c782c2a85fa46ad95499a6f8afbac451e8dbd3c2141095d29e7c8f29
Standard Class,Corporate,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,192.22,14,0.0,69.1992,750535a509558f9f206992ff231c75b06f9b884be0b5a0135b3a2cfe156438b9,1544facb78bbfafee614201d198358026a19b7ac402f148001b6d3951f99b726,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,78518d10791eb23d52effc837581e51173153de2085f1229564e0a2774ed90a9
Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,19.44,3,0.0,9.3312,febf99210cbdc979881e455b3c57710346e11fb7e908af80512a1b4021b9941f,e88a15accc4707ec2525cdbf50f27e05a4ca9c288131a3aed8c094c486db8553,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,4d7c0d8770f77ab9b9312f8099c1effa40f7a4d4025dc303c452d97465af17be
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Paper,32.4,5,0.0,15.552,17ab88f4c75a3c0a476287ba7a678c7d209d798212063dc19371e9114bfef124,840750f3d97d911130175dc1e5db689d25ae336075d286f404b3c7d8b62cbf17,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,961cef3678b3a456ad7ea429b9ed817eb0100581748796fd1042db0d5d8407b8
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Envelopes,57.9,5,0.0,28.95,17ab88f4c75a3c0a476287ba7a678c7d209d798212063dc19371e9114bfef124,840750f3d97d911130175dc1e5db689d25ae336075d286f404b3c7d8b62cbf17,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,961cef3678b3a456ad7ea429b9ed817eb0100581748796fd1042db0d5d8407b8
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Storage,10.56,2,0.0,0.0,17ab88f4c75a3c0a476287ba7a678c7d209d798212063dc19371e9114bfef124,840750f3d97d911130175dc1e5db689d25ae336075d286f404b3c7d8b62cbf17,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,961cef3678b3a456ad7ea429b9ed817eb0100581748796fd1042db0d5d8407b8
Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,1194.165,5,0.15,210.735,17ab88f4c75a3c0a476287ba7a678c7d209d798212063dc19371e9114bfef124,840750f3d97d911130175dc1e5db689d25ae336075d286f404b3c7d8b62cbf17,6efa5e33128f0b4ff83694d072b80f0bdbddef88637710f4f7ef9ad8c222b56d,961cef3678b3a456ad7ea429b9ed817eb0100581748796fd1042db0d5d8407b8
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,40.99,1,0.0,20.0851,9bf2cb7944509946e50c96533b36505b4a58e46aaf1c673e66f224030d0764db,2b52910ea8e758b156dfff28ed5b89c40766b28c0a1ee00808274800541a76f3,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,fc886ea1b85363a93875432ec870e8af47cc4d7e54fc4be88c9b79a3d1e8b0bf
Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Art,2.94,1,0.0,0.7938,3597afcc5e9b449712116926e653d13d7b99f0a111613634f07e2e5a35863afb,8ca39b888aa552bfe42f9c22986ea3e8e1af87873ea4a1593178e8f0cd00bd76,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,78ab8c75d4af2df223e58cbb5a4182c565c51553ac597a172b6fc828655d7a05
First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Binders,45.24,4,0.7,-30.16,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,18.688,4,0.2,2.336,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Paper,11.648,2,0.2,3.7856,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Accessories,112.776,3,0.2,-8.4582,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Furniture,Tables,377.45,5,0.5,-264.215,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Labels,15.936,4,0.2,5.1792,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Phones,28.68,3,0.2,-7.17,c0dfaccc95de320b695e0b3f825eda7bd8dd3498a69a2941740c85ecdd3559d6,c017524ab7ae15ad1adb8d00e447c7cd4d370ebc93dae1f374a3636dacbe44a9,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,6fbcdb5713c00b1e44f725bbd93e45e5f8be892675f4ffc984c6a7a13548ccae
Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,21.44,2,0.2,7.504,489f26df2769f9b38cdb6c95bfbfa96e3205d540f9b6702f01a665554ed5b15a,18fd66de22c4a1e30abf50c0584d118709360d0e0b6546fc087924a9157df14a,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,edbab88a574e6346618b93e3b47779280595b0d636ce288a353c1c7a394baacf
Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,511.056,9,0.2,-95.823,489f26df2769f9b38cdb6c95bfbfa96e3205d540f9b6702f01a665554ed5b15a,18fd66de22c4a1e30abf50c0584d118709360d0e0b6546fc087924a9157df14a,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,edbab88a574e6346618b93e3b47779280595b0d636ce288a353c1c7a394baacf
Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,18.656,2,0.2,1.3992,b4c365df96a84e51bb5c9ecb545d99e2831758c2536fcd6c0d0a7db527ebd379,6dc879ade3a76327382c8cfe65fcaf9d34af2391a437e7121f8efc1d20d03b3d,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,c7f21829dd72d2a35aaf7c486a38bfe7f45e9b5f17f577ee8b30e65685b6b33c
Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Binders,11.088,7,0.7,-8.1312,b4c365df96a84e51bb5c9ecb545d99e2831758c2536fcd6c0d0a7db527ebd379,6dc879ade3a76327382c8cfe65fcaf9d34af2391a437e7121f8efc1d20d03b3d,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,c7f21829dd72d2a35aaf7c486a38bfe7f45e9b5f17f577ee8b30e65685b6b33c
Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,66.688,1,0.2,4.168,b4c365df96a84e51bb5c9ecb545d99e2831758c2536fcd6c0d0a7db527ebd379,6dc879ade3a76327382c8cfe65fcaf9d34af2391a437e7121f8efc1d20d03b3d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,c7f21829dd72d2a35aaf7c486a38bfe7f45e9b5f17f577ee8b30e65685b6b33c
